t,profile_1,profile_2,profile_3,profile_4,profile_5,,,,,,,,,,
5.135,0,0.012733501352061442,-0.000633998,0.06,0.005098754,,,,,,,,,,
5.14,0,0.014181320168777562,-4.36E-05,0.06,0.007003369,,,,,,,,,,
5.1450000000000005,0,0.015595358888669683,-0.000300914,0.06,0.007195852,,,,,,,,,,
5.15,0,0.016959784989443255,-0.00066272,0.06,0.007154452,,,,,,,,,,
5.155,0,0.018259206934257064,-0.000560739,0.06,0.008008125,,,,,,,,,,
5.16,0,0.019478877604191834,-0.000636175,0.06,0.00846709,,,,,,,,,,
5.165,0,0.020604889,-0.000943414,0.06,0.008415618,,,,,,,,,,
5.17,0,0.021624358,-0.000519247,0.06,0.009773685,,,,,,,,,,
5.175,0,0.022525594001800264,3.9372965864509156e-05,0.06,0.011341543,,,,,,,,,,
5.18,0,0.023298256,0.000530063,0.06,0.012709254,,,,,,,,,,
5.1850000000000005,0,0.023933489237007083,0.00088702,0.06,0.013740784125043053,,,,,,,,,,
5.19,0,0.024424041901038092,0.001043982,0.06,0.014299984012861616,,,,,,,,,,
5.195,0,0.024764362,0.000103838,0.06,0.012589857664879068,,,,,,,,,,
5.2,0,0.024950668,0.000933272,0.06,0.014341877975530791,,,,,,,,,,
5.205,0,0.024981004650444602,0.001037603,0.06,0.014565708212248386,,,,,,,,,,
5.21,0,0.024855262,0.001289801,0.06,0.015007232827549035,,,,,,,,,,
5.215,0,0.024575179067630695,0.001782792,0.06,0.015853174,,,,,,,,,,
5.22,0,0.024144322610806353,0.002410329,0.06,0.016892819,,,,,,,,,,
5.2250000000000005,0,0.023568036,0.002499011,0.06,0.016782040499690287,,,,,,,,,,
5.23,0,0.022853368020229206,0.002591834,0.06,0.016610351703668973,,,,,,,,,,
5.235,0,0.022008981733062302,0.00216263,0.06,0.015329750897948082,,,,,,,,,,
5.24,0,0.021045036,0.002071043,0.06,0.014664604585692095,,,,,,,,,,
5.245,0,0.019973049861158283,0.001540411,0.06,0.013067346111700389,,,,,,,,,,
5.25,0,0.018805753,0.00110342,0.06,0.011609715960834707,,,,,,,,,,
5.255,0,0.017556911234518503,0.000601462,0.06,0.009981379,,,,,,,,,,
5.26,0,0.016241148072754275,0.000493377,0.06,0.009107327,,,,,,,,,,
5.265,0,0.014873748,0.000993254,0.06,0.009423382,,,,,,,,,,
5.2700000000000005,0,0.013470453,0.002529079,0.06,0.011793384426707226,,,,,,,,,,
5.275,0,0.012047257089747425,0.002497375,0.06,0.011018378306879344,,,,,,,,,,
5.28,0,0.010620192233410895,0.0016983,0.06,0.008706695,,,,,,,,,,
5.285,0,0.009205117,0.002245876,0.06,0.009094311,,,,,,,,,,
5.29,0,0.007817506,0.001983191,0.06,0.007875134,,,,,,,,,,
5.295,0,0.006472251,0.001553727,0.06,0.006343579,,,,,,,,,,
5.3,0,0.005183459,0.001580965,0.06,0.00575366,,,,,,,,,,
5.305,0,0.003964271,0.000881605,0.06,0.003745344,,,,,,,,,,
5.3100000000000005,0,0.002826691,0.000948756,0.06,0.003310857,,,,,,,,,,
5.315,0,0.00178143,0.00085713,0.06,0.002604976,,,,,,,,,,
5.32,0,0.000837766,0.000863463,0.06,0.002145809,,,,,,,,,,
5.325,0,3.4296982470392867e-06,0.001010998,0.06,0.00202371,,,,,,,,,,
5.33,0,-0.000715498,0.000994194,0.06,0.001630639,,,,,,,,,,
5.335,0,-0.001314655,0.000952653,0.06,0.001247979,,,,,,,,,,
5.34,0,-0.001791454,0.001047178,0.06,0.001198629,,,,,,,,,,
5.345,0,-0.002145108,0.001202519,0.06,0.001332485,,,,,,,,,,
5.3500000000000005,0,-0.002376632,0.000626652,0.06,6.49884546246465e-05,,,,,,,,,,
5.355,0,-0.00248882,-0.000119676,0.06,-0.001483762,,,,,,,,,,
5.36,0,-0.002486204,-0.000144511,0.06,-0.001532125,,,,,,,,,,
5.365,0,-0.002374978,-0.000853653,0.06,-0.002894796,,,,,,,,,,
5.37,0,-0.00216291,-0.000767205,0.06,-0.002615865,,,,,,,,,,
5.375,0,-0.001859226,-0.000259471,0.06,-0.001448556,,,,,,,,,,
5.38,0,-0.001474477,5.705802879420543e-05,0.06,-0.000623123,,,,,,,,,,
5.385,0,-0.001020389,-0.00046988,0.06,-0.001449955,,,,,,,,,,
5.39,0,-0.000509693,-0.000876517,0.06,-0.002007881,,,,,,,,,,
5.3950000000000005,0,4.4054517503973236e-05,-0.000668541,0.06,-0.001315054,,,,,,,,,,
5.4,0,0.000626666,-0.000835763,0.06,-0.001358192,,,,,,,,,,
5.405,0,0.001223522,-0.000952302,0.06,-0.001292844,,,,,,,,,,
5.41,0,0.001819776,-0.000606234,0.06,-0.000302579,,,,,,,,,,
5.415,0,0.002400572,-0.001069565,0.06,-0.000938845,,,,,,,,,,
5.42,0,0.002951244,-0.001216705,0.06,-0.000957787,,,,,,,,,,
5.425,0,0.003457534,-0.001555911,0.06,-0.001383054,,,,,,,,,,
5.43,0,0.003905787,-0.00199968,0.06,-0.002046466,,,,,,,,,,
5.4350000000000005,0,0.004283148,-0.002328235,0.06,-0.002514896,,,,,,,,,,
5.44,0,0.004577744,-0.001873092,0.06,-0.001457312,,,,,,,,,,
5.445,0,0.004778857,-0.001753527,0.06,-0.001117626,,,,,,,,,,
5.45,0,0.004877072,-0.002105431,0.06,-0.001772326,,,,,,,,,,
5.455,0,0.00486442,-0.00211571,0.06,-0.001799211,,,,,,,,,,
5.46,0,0.004734491,-0.002829329,0.06,-0.003291412,,,,,,,,,,
5.465,0,0.004482533,-0.003054519,0.06,-0.003867771,,,,,,,,,,
5.47,0,0.00410552,-0.001827005,0.06,-0.001601251,,,,,,,,,,
5.4750000000000005,0,0.003602209,-0.001780777,0.06,-0.001760449,,,,,,,,,,
5.48,0,0.002973162,-0.001325909,0.06,-0.001165237,,,,,,,,,,
5.485,0,0.002220744,-0.001292357,0.06,-0.001474343,,,,,,,,,,
5.49,0,0.001349108,-0.001053655,0.06,-0.001432756,,,,,,,,,,
5.495,0,0.00036414,-0.000669343,0.06,-0.001156616,,,,,,,,,,
5.5,0,-0.000726609,-0.001188184,0,-0.002739673,,,,,,,,,,
5.505,0,-0.001914016,-0.001144243,0,-0.003245494,,,,,,,,,,
5.51,0,-0.003187502,-0.000297598,0,-0.002188948,,,,,,,,,,
5.515,0,-0.00453517,-0.000680469,0,-0.003628522,,,,,,,,,,
5.5200000000000005,0,-0.005943951,-0.000929665,0,-0.004831306,,,,,,,,,,
5.525,0,-0.007399781,-0.001037028,0,-0.005773946,,,,,,,,,,
5.53,0,-0.008887778,-0.000850664,0,-0.006145218,,,,,,,,,,
5.535,0,-0.01039244,-0.000545672,0,-0.006287564,,,,,,,,,,
5.54,0,-0.011897844,0.000115317,0,-0.005718288,,,,,,,,,,
5.545,0,-0.013387858,0.000359301,0,-0.005975328,,,,,,,,,,
5.55,0,-0.014846351,0.000310309,0,-0.006802558,,,,,,,,,,
5.555,0,-0.016257405,0.000924377,0,-0.006279949,,,,,,,,,,
5.5600000000000005,0,-0.017605526,0.001230214,0,-0.006342336,,,,,,,,,,
5.565,0,-0.018875846,0.000420863,0,-0.008596196,,,,,,,,,,
5.57,0,-0.020054319,0.001663004,0,-0.006701151,,,,,,,,,,
5.575,0,-0.02112791,0.002464815,0,-0.005634326,,,,,,,,,,
5.58,0,-0.022084762,0.002257467,0,-0.006527447,,,,,,,,,,
5.585,0,-0.022914354,0.002333549,0,-0.00679008,,,,,,,,,,
5.59,0,-0.02360764,0.002879051,0,-0.006045719,,,,,,,,,,
5.595,0,-0.02415717,0.002648998,0,-0.00678059,,,,,,,,,,
5.6000000000000005,0,-0.024557181,0.002881724,0,-0.006515143,,,,,,,,,,
5.605,0,-0.024803682,0.003289927,0,-0.005821988,,,,,,,,,,
5.61,0,-0.024894499,0.002618017,0,-0.007211215,,,,,,,,,,
5.615,0,-0.024829304,0.002185951,0,-0.008042751,,,,,,,,,,
5.62,0,-0.024609619,0.002537357,0,-0.007230095,,,,,,,,,,
5.625,0,-0.024238795,0.002640897,0,-0.006837604,,,,,,,,,,
5.63,0,-0.023721967,0.00297075,0,-0.005919483,,,,,,,,,,
5.635,0,-0.023065979,0.002755929,0,-0.006021132,,,,,,,,,,
5.64,0,-0.022279301,0.00247363,0,-0.006192391,,,,,,,,,,
5.6450000000000005,0,-0.021371906,0.001350628,0,-0.007984696,,,,,,,,,,
5.65,0,-0.020355143,0.000710097,0,-0.008757378,,,,,,,,,,
5.655,0,-0.019241581,0.000698125,0,-0.00822454,,,,,,,,,,
5.66,0,-0.018044843,0.001075497,0,-0.006871427,,,,,,,,,,
5.665,0,-0.016779426,0.001287312,0,-0.00581509,,,,,,,,,,
5.67,0,-0.015460502,0.001158825,0,-0.005412601,,,,,,,,,,
5.675,0,-0.01410372,0.000964998,0,-0.005121864,,,,,,,,,,
5.68,0,-0.012725,0.001025338,0,-0.004311824,,,,,,,,,,
5.6850000000000005,0,-0.011340316,0.001013177,0,-0.003643805,,,,,,,,,,
5.69,0,-0.009965488,0.001664791,0,-0.001653163,,,,,,,,,,
5.695,0,-0.008615971,0.001654771,0,-0.000998443,,,,,,,,,,
5.7,0,-0.007306651,0.00083141,0,-0.001990506,,,,,,,,,,
5.705,0,-0.00605165,0.00015356,0,-0.002718705,,,,,,,,,,
5.71,0,-0.00486414,0.000905262,0,-0.000621546,,,,,,,,,,
5.715,0,-0.003756168,0.000274419,0,-0.001329247,,,,,,,,,,
5.72,0,-0.002738504,0.000642946,0,-8.34E-05,,,,,,,,,,
5.7250000000000005,0,-0.001820497,0.000476613,0,4.297711394037095e-05,,,,,,,,,,
5.73,0,-0.001009956,0.000367903,0,0.000230828,,,,,,,,,,
5.735,0,-0.000313055,0.000282441,0,0.000408355,,,,,,,,,,
5.74,0,0.00026575,0.000879012,0,0.001890898,,,,,,,,,,
5.745,0,0.000723767,0.00073864,0,0.001839164,,,,,,,,,,
5.75,0,0.001060105,0.000685049,0,0.00190015,,,,,,,,,,
5.755,0,0.00127567,-0.000114606,0,0.000408624,,,,,,,,,,
5.76,0,0.001373153,-5.53E-06,0,0.000675516,,,,,,,,,,
5.765,0,0.001356979,0.000260268,0,0.001199025,,,,,,,,,,
5.7700000000000005,0,0.001233244,0.000366827,0,0.001350276,,,,,,,,,,
5.775,0,0.001009622,0.001047434,0,0.002599679,,,,,,,,,,
5.78,0,0.000695253,0.001022648,0,0.002392922,,,,,,,,,,
5.785,0,0.000300611,0.001121004,0,0.002392314,,,,,,,,,,
5.79,0,-0.000162643,0.001889206,0,0.00369709,,,,,,,,,,
5.795,0,-0.000681835,0.001019739,0,0.00169856,,,,,,,,,,
5.8,0,-0.001243449,0.000740839,0,0.000859953,,,,,,,,,,
5.805,0,-0.001833327,0.001416876,0,0.00191709,,,,,,,,,,
5.8100000000000005,0,-0.002436861,0.001814097,0,0.002409764,,,,,,,,,,
5.815,0,-0.003039209,0.002062582,0,0.00260556,,,,,,,,,,
5.82,0,-0.003625497,0.002375779,0,0.002938809,,,,,,,,,,
5.825,0,-0.004181032,0.002420523,0,0.00275053,,,,,,,,,,
5.83,0,-0.004691512,0.003115295,0,0.003884835,,,,,,,,,,
5.835,0,-0.005143226,0.00314841,0,0.003725208,,,,,,,,,,
5.84,0,-0.005523249,0.003110923,0,0.003460222,,,,,,,,,,
5.845,0,-0.005819628,0.003034856,0,0.003159899,,,,,,,,,,
5.8500000000000005,0,-0.006021552,0.002979546,0,0.002948315,,,,,,,,,,
5.855,0,-0.006119505,0.00225206,0,0.001444367,,,,,,,,,,
5.86,0,-0.00610541,0.002524793,0,0.001996881,,,,,,,,,,
5.865,0,-0.005972741,0.002333334,0,0.001680297,,,,,,,,,,
5.87,0,-0.005716626,0.003127625,0,0.003396936,,,,,,,,,,
5.875,0,-0.005333918,0.002933418,0,0.003199877,,,,,,,,,,
5.88,0,-0.004823251,0.002997206,0,0.003582787,,,,,,,,,,
5.885,0,-0.004185063,0.002970647,0,0.003848763,,,,,,,,,,
5.89,0,-0.003421603,0.002509336,0,0.003307871,,,,,,,,,,
5.8950000000000005,0,-0.002536909,0.002879938,0,0.004491421,,,,,,,,,,
5.9,0,-0.001536762,0.003688473,0,0.006608565,,,,,,,,,,
5.905,0,-0.000428614,0.003496661,0,0.006779014,,,,,,,,,,
5.91,0,0.000778497,0.003171588,0,0.006732425,,,,,,,,,,
5.915,0,0.00207407,0.002835494,0,0.006708024,,,,,,,,,,
5.92,0,0.003446265,0.001747539,0,0.00521821,,,,,,,,,,
5.925,0,0.004882062,0.001571255,0,0.005583541,,,,,,,,,,
5.93,0,0.006367424,0.001618191,0,0.006420095,,,,,,,,,,
5.9350000000000005,0,0.007887484,0.002064661,0,0.008073064,,,,,,,,,,
5.94,0,0.009426732,0.002441452,0,0.00959627,,,,,,,,,,
5.945,0,0.010969223420437829,0.00211113,0,0.009706871,,,,,,,,,,
5.95,0,0.012498782,0.001867162,0,0.009983714,,,,,,,,,,
5.955,0,0.013999214883741501,0.002335756,0,0.011671119733671544,,,,,,,,,,
5.96,0,0.015454524858829841,0.002132236,0,0.011991735209552795,,,,,,,,,,
5.965,0,0.016849118438383322,0.00177061,0,0.011965778820567026,,,,,,,,,,
5.97,0,0.018168012,0.002378339,0,0.013840682913726829,,,,,,,,,,
5.9750000000000005,0,0.019397026764014974,0.002778214,0,0.015254942266261945,,,,,,,,,,
5.98,0,0.020522978,0.0026487,0,0.015558888298996931,,,,,,,,,,
5.985,0,0.021533845680179305,0.002219376,0,0.015205674662536178,,,,,,,,,,
5.99,0,0.022418932,0.001102467,0,0.0134144,,,,,,,,,,
5.995,0,0.023169004688368515,0.001342195,0,0.014268893166234496,,,,,,,,,,
6,0,0.023776413,0.000826901,0,0.013542008012084942,,,,,,,,,,
6.005,0,0.024235191307520724,-0.00019581,0,0.011725975125095378,,,,,,,,,,
6.01,0,0.024541135274060377,0.000606391,0,0.013483348662147473,,,,,,,,,,
6.015000000000001,0,0.024691855269313445,0.000900055,0,0.014146037,,,,,,,,,,
6.0200000000000005,0,0.024686807,0.000285548,0,0.012914499388759366,,,,,,,,,,
6.025,0,0.024527294704295124,-0.00033593,0,0.011591787248523541,,,,,,,,,,
6.03,0,0.024216455670494207,0.000116347,0,0.012340922518975903,,,,,,,,,,
6.035,0,0.023759213,-0.000328455,0,0.011222695642357264,,,,,,,,,,
6.04,0,0.023162208170229077,0.000336042,0,0.012253188818998588,,,,,,,,,,
6.045,0,0.022433714,0.00062747,0,0.012471796878475917,,,,,,,,,,
6.05,0,0.021583519579660565,0.000864395,0,0.012520549129722308,,,,,,,,,,
6.055,0,0.020622799,0.001023523,0,0.012358444703231134,,,,,,,,,,
6.0600000000000005,0,0.019563960707103034,0.001068072,0,0.011918124287661567,,,,,,,,,,
6.065,0,0.018420483,0.001454924,0,0.012120089255008657,,,,,,,,,,
6.07,0,0.017206729110356617,0.001155138,0,0.010913639732415279,,,,,,,,,,
6.075,0,0.015937759736305318,0.001140357,0,0.010249593259962164,,,,,,,,,,
6.08,0,0.014629127789694175,0.001459312,0,0.010233188204743313,,,,,,,,,,
6.085,0,0.013296672535885448,0.001667841,0,0.009984019,,,,,,,,,,
6.09,0,0.011956308049150485,0.000986956,0,0.007952066,,,,,,,,,,
6.095,0,0.010623811372164192,0.000687403,0,0.006686712,,,,,,,,,,
6.1000000000000005,0,0.009314613,0.000779435,0,0.006216176,,,,,,,,,,
6.105,0,0.008043592,0.000536456,0,0.005094707,,,,,,,,,,
6.11,0,0.006824879,0.001396962,0,0.006206364,,,,,,,,,,
6.115,0,0.00567167,0.001130538,0,0.00509691,,,,,,,,,,
6.12,0,0.004596054,0.000992901,0,0.00428383,,,,,,,,,,
6.125,0,0.003608853,0.001327971,0,0.00446037,,,,,,,,,,
6.13,0,0.002719482,0.001426839,0,0.00421342,,,,,,,,,,
6.135,0,0.001935827,0.00128286,0,0.003533634,,,,,,,,,,
6.140000000000001,0,0.001264146,0.00084047,0,0.002313014,,,,,,,,,,
6.1450000000000005,0,0.000708988,0.000949204,0,0.002252902,,,,,,,,,,
6.15,0,0.000273141,0.001421292,0,0.002979154,,,,,,,,,,
6.155,0,-4.24E-05,0.001589775,0,0.003158349,,,,,,,,,,
6.16,0,-0.000238446,0.001121194,0,0.002123166,,,,,,,,,,
6.165,0,-0.000317579,0.001933522,0,0.003708255,,,,,,,,,,
6.17,0,-0.000284129,0.001113557,0,0.00208505,,,,,,,,,,
6.175,0,-0.000144095,0.000266536,0,0.000461025,,,,,,,,,,
6.18,0,9.493657029453588e-05,0.000733488,0,0.001514445,,,,,,,,,,
6.1850000000000005,0,0.000423908,0.000809734,0,0.001831422,,,,,,,,,,
6.19,0,0.000832415,0.000494498,0,0.001405204,,,,,,,,,,
6.195,0,0.001308862,-7.95E-05,0,0.000495407,,,,,,,,,,
6.2,0,0.001840623,0.001084863,0,0.003090038,,,,,,,,,,
6.205,0,0.002414219,0.001089166,0,0.003385441,,,,,,,,,,
6.21,0,0.003015516,0.001301808,0,0.004111374,,,,,,,,,,
6.215,0,0.003629917,0.00139566,0,0.004606279,,,,,,,,,,
6.22,0,0.004242573,0.001543281,0,0.005207849,,,,,,,,,,
6.2250000000000005,0,0.004838593,0.001736164,0,0.005891625,,,,,,,,,,
6.23,0,0.005403249,0.002015568,0,0.006732761,,,,,,,,,,
6.235,0,0.005922192,0.001727178,0,0.006415453,,,,,,,,,,
6.24,0,0.006381648,0.001494998,0,0.006180821,,,,,,,,,,
6.245,0,0.00676862,0.000549737,0,0.004483784,,,,,,,,,,
6.25,0,0.007071068,0.000132098,0,0.00379973,,,,,,,,,,
6.255,0,0.007278082,0.00026105,0,0.00416114,,,,,,,,,,
6.26,0,0.007380043,0.000770509,0,0.005231039,,,,,,,,,,
6.265000000000001,0,0.007368756,0.001031503,0,0.005747384,,,,,,,,,,
6.2700000000000005,0,0.007237578,0.000809582,0,0.005237952,,,,,,,,,,
6.275,0,0.006981508,0.000137516,0,0.003765787,,,,,,,,,,
6.28,0,0.006597275,-0.001258039,0,0.000782559,,,,,,,,,,
6.285,0,0.00608338,-0.00061927,0,0.00180315,,,,,,,,,,
6.29,0,0.005440137,-0.000882921,0,0.000954226,,,,,,,,,,
6.295,0,0.00466967,-0.001063008,0,0.00020882,,,,,,,,,,
6.3,0,0.003775897,-0.00094407,0,-1.92E-07,,,,,,,,,,
6.305,0,0.002764485,-0.001599647,0,-0.001817051,,,,,,,,,,
6.3100000000000005,0,0.001642785,-0.001694556,0,-0.002567719,,,,,,,,,,
6.315,0,0.000419739,-0.000598092,0,-0.000986314,,,,,,,,,,
6.32,0,-0.000894229,-0.000315494,0,-0.001078102,,,,,,,,,,
6.325,0,-0.002287349,-0.000120094,0,-0.001383864,,,,,,,,,,
6.33,0,-0.003746652,-0.000905337,0,-0.003684,,,,,,,,,,
6.335,0,-0.005258138,0.000261731,0,-0.002105607,,,,,,,,,,
6.34,0,-0.006806955,-0.000462753,0,-0.004328984,,,,,,,,,,
6.345,0,-0.008377597,0.000521547,0,-0.003145705,,,,,,,,,,
6.3500000000000005,0,-0.009954099,-0.000562058,0,-0.006101166,,,,,,,,,,
6.355,0,-0.011520248,0.000168727,0,-0.00542267,,,,,,,,,,
6.36,0,-0.013059797,0.000969318,0,-0.004591262,,,,,,,,,,
6.365,0,-0.014556671,0.000508647,0,-0.00626104,,,,,,,,,,
6.37,0,-0.015995184,0.000694505,0,-0.006608581,,,,,,,,,,
6.375,0,-0.017360241,0.00093352,0,-0.00681308,,,,,,,,,,
6.38,0,-0.018637535,0.000479947,0,-0.008358873,,,,,,,,,,
6.385,0,-0.019813736,-0.000268609,0,-0.010444086,,,,,,,,,,
6.390000000000001,0,-0.020876664,-0.000914037,0,-0.012266407,,,,,,,,,,
6.3950000000000005,0,-0.021815451,-0.000597831,0,-0.012103388,,,,,,,,,,
6.4,0,-0.022620676,-0.000610498,0,-0.012531333,,,,,,,,,,
6.405,0,-0.023284497,-0.000862123,0,-0.013366495,,,,,,,,,,
6.41,0,-0.023800743,-0.000335633,0,-0.012571638,,,,,,,,,,
6.415,0,-0.024165002,-6.48E-05,0,-0.012212136,,,,,,,,,,
6.42,0,-0.024374669,-0.000439308,0,-0.01306595,,,,,,,,,,
6.425,0,-0.024428984,-0.001017943,0,-0.014250379,,,,,,,,,,
6.43,0,-0.024329037,-0.000705415,0,-0.013575349,,,,,,,,,,
6.4350000000000005,0,-0.024077749,-0.000938936,0,-0.013916747,,,,,,,,,,
6.44,0,-0.023679834,-0.000842387,0,-0.013524691,,,,,,,,,,
6.445,0,-0.023141729,-1.21E-05,0,-0.011595101,,,,,,,,,,
6.45,0,-0.022471512,0.000239652,0,-0.010756452,,,,,,,,,,
6.455,0,-0.021678783,-0.000203464,0,-0.01124632,,,,,,,,,,
6.46,0,-0.020774543,-0.00011296,0,-0.010613192,,,,,,,,,,
6.465,0,-0.019771037,-0.000583635,0,-0.011052788,,,,,,,,,,
6.47,0,-0.018681596,0.000249808,0,-0.008841182,,,,,,,,,,
6.4750000000000005,0,-0.017520451,-4.35E-05,0,-0.008847169,,,,,,,,,,
6.48,0,-0.016302545,6.233717665371529e-05,0,-0.008026598,,,,,,,,,,
6.485,0,-0.015043332,0.000213087,0,-0.007095493,,,,,,,,,,
6.49,0,-0.01375857,0.000282058,0,-0.00631517,,,,,,,,,,
6.495,0,-0.012464108,-0.00071132,0,-0.007654694,,,,,,,,,,
6.5,0,-0.011175678,-0.001398964,0,-0.008385768,,,,,,,,,,
6.505,0,-0.009908681,-0.001555191,0,-0.008064723,,,,,,,,,,
6.51,0,-0.008677985,-0.001317716,0,-0.006974424,,,,,,,,,,
6.515000000000001,0,-0.007497726,-0.00132072,0,-0.006390302,,,,,,,,,,
6.5200000000000005,0,-0.006381122,-0.001733257,0,-0.006657076,,,,,,,,,,
6.525,0,-0.005340296,-0.002320807,0,-0.007311761,,,,,,,,,,
6.53,0,-0.00438612,-0.002405545,0,-0.00700415,,,,,,,,,,
6.535,0,-0.003528071,-0.002519506,0,-0.006803047,,,,,,,,,,
6.54,0,-0.002774106,-0.002137112,0,-0.005661278,,,,,,,,,,
6.545,0,-0.002130563,-0.002193416,0,-0.005452113,,,,,,,,,,
6.55,0,-0.001602079,-0.001782391,0,-0.004365822,,,,,,,,,,
6.555,0,-0.001191535,-0.001990597,0,-0.004576961,,,,,,,,,,
6.5600000000000005,0,-0.000900021,-0.002019046,0,-0.004488102,,,,,,,,,,
6.565,0,-0.000726829,-0.002092117,0,-0.004547647,,,,,,,,,,
6.57,0,-0.000669467,-0.002378694,0,-0.005092122,,,,,,,,,,
6.575,0,-0.000723704,-0.0019472,0,-0.004256252,,,,,,,,,,
6.58,0,-0.000883628,-0.002256638,0,-0.004955091,,,,,,,,,,
6.585,0,-0.001141741,-0.002404627,0,-0.005380125,,,,,,,,,,
6.59,0,-0.001489059,-0.002320955,0,-0.005386441,,,,,,,,,,
6.595,0,-0.001915248,-0.002853598,0,-0.006664819,,,,,,,,,,
6.6000000000000005,0,-0.002408768,-0.002873385,0,-0.006951154,,,,,,,,,,
6.605,0,-0.002957038,-0.003085369,0,-0.007649257,,,,,,,,,,
6.61,0,-0.003546614,-0.003125178,0,-0.008023662,,,,,,,,,,
6.615,0,-0.004163379,-0.002998883,0,-0.008079455,,,,,,,,,,
6.62,0,-0.004792742,-0.003248896,0,-0.008894162,,,,,,,,,,
6.625,0,-0.005419846,-0.003196489,0,-0.0091029,,,,,,,,,,
6.63,0,-0.006029774,-0.00238233,0,-0.007779546,,,,,,,,,,
6.635,0,-0.006607761,-0.002276113,0,-0.007856106,,,,,,,,,,
6.640000000000001,0,-0.007139406,-0.001589676,0,-0.006749055,,,,,,,,,,
6.6450000000000005,0,-0.007610867,-0.001336945,0,-0.006479323,,,,,,,,,,
6.65,0,-0.008009069,-0.000883017,0,-0.005770569,,,,,,,,,,
6.655,0,-0.008321879,-0.001226096,0,-0.006613132,,,,,,,,,,
6.66,0,-0.008538288,-0.001112338,0,-0.006493819,,,,,,,,,,
6.665,0,-0.008648562,-0.000989764,0,-0.006303809,,,,,,,,,,
6.67,0,-0.008644388,-0.001246589,0,-0.006815372,,,,,,,,,,
6.675,0,-0.008518996,-0.001595674,0,-0.007450845,,,,,,,,,,
6.68,0,-0.008267256,-0.002261023,0,-0.008655673,,,,,,,,,,
6.6850000000000005,0,-0.00788576,-0.001399902,0,-0.006742683,,,,,,,,,,
6.69,0,-0.007372878,-0.001816108,0,-0.007318655,,,,,,,,,,
6.695,0,-0.006728788,-0.001052192,0,-0.005468778,,,,,,,,,,
6.7,0,-0.005955483,-0.001233329,0,-0.0054444,,,,,,,,,,
6.705,0,-0.005056757,-0.001602909,0,-0.005734197,,,,,,,,,,
6.71,0,-0.004038159,-0.001211504,0,-0.004442088,,,,,,,,,,
6.715,0,-0.002906928,-0.001466525,0,-0.004386514,,,,,,,,,,
6.72,0,-0.001671909,-0.001108969,0,-0.003053893,,,,,,,,,,
6.7250000000000005,0,-0.000343436,-0.001219927,0,-0.002611571,,,,,,,,,,
6.73,0,0.001066793,-0.000918718,0,-0.00130404,,,,,,,,,,
6.735,0,0.002545867,-0.001356875,0,-0.001440817,,,,,,,,,,
6.74,0,0.004079828,-0.000873356,0,0.000293202,,,,,,,,,,
6.745,0,0.005653851,-0.000585702,0,0.001655522,,,,,,,,,,
6.75,0,0.007252434,-0.001016242,0,0.001593733,,,,,,,,,,
6.755,0,0.008859601,0.000356038,0,0.005141876,,,,,,,,,,
6.76,0,0.010459107478820777,0.000608298,0,0.006446149,,,,,,,,,,
6.765000000000001,0,0.012034655434127264,0.001723116,0,0.00946356,,,,,,,,,,
6.7700000000000005,0,0.013570102,0.002437094,0,0.011659239673250412,,,,,,,,,,
6.775,0,0.015049672997372313,0.002220822,0,0.011966481,,,,,,,,,,
6.78,0,0.016458166,0.001903645,0,0.012036373396431422,,,,,,,,,,
6.785,0,0.017781151403321406,0.001606733,0,0.012104042371642896,,,,,,,,,,
6.79,0,0.019005159,0.000611382,0,0.010725344267554168,,,,,,,,,,
6.795,0,0.020117854091297023,0.000232896,0,0.010524718473051474,,,,,,,,,,
6.8,0,0.021108198137550348,0.000344634,0,0.011243366948787957,,,,,,,,,,
6.805,0,0.021966591763946414,0.001090381,0,0.013164057928870161,,,,,,,,,,
6.8100000000000005,0,0.022684999148322355,0.000649476,0,0.012641452,,,,,,,,,,
6.815,0,0.023257051394133837,0.001058031,0,0.013744586754925138,,,,,,,,,,
6.82,0,0.023678127759126748,0.000378832,0,0.012596728543025362,,,,,,,,,,
6.825,0,0.023945414,6.673070253887845e-05,0,0.012106168211647953,,,,,,,,,,
6.83,0,0.024057934349088025,-0.000165426,0,0.011698114915078356,,,,,,,,,,
6.835,0,0.024016564795235944,2.8750717502559754e-05,0,0.012065783832623092,,,,,,,,,,
6.84,0,0.023824014007065276,0.000255968,0,0.012423943013508312,,,,,,,,,,
6.845,0,0.023484786,0.00072434,0,0.013191073778693357,,,,,,,,,,
6.8500000000000005,0,0.023005114503675893,0.001073542,0,0.013649641118819557,,,,,,,,,,
6.855,0,0.02239288,0.001141449,0,0.013479337875826742,,,,,,,,,,
6.86,0,0.021657498,0.001279559,0,0.013387866807597024,,,,,,,,,,
6.865,0,0.020809791044164288,0.002009846,0,0.014424588254366974,,,,,,,,,,
6.87,0,0.019861843,0.001653891,0,0.013238703587869452,,,,,,,,,,
6.875,0,0.018826834323650843,0.001958561,0,0.013330538299608993,,,,,,,,,,
6.88,0,0.017718861444782158,0.000956561,0,0.010772551876787221,,,,,,,,,,
6.885,0,0.01655275,0.0011144,0,0.010505174103521078,,,,,,,,,,
6.890000000000001,0,0.015343851,0.000817055,0,0.009306035,,,,,,,,,,
